Date	Dollar	Pound	Euro   Yen
15-Jan-2020	70.8753	92.3756	78.9097	64.4700
14-Jan-2020	70.9242	92.1390	78.9892	64.4300
13-Jan-2020	70.8115	92.2598	78.8019	64.5900
10-Jan-2020	71.1136	93.0583	79.0020	64.9000
09-Jan-2020	71.4221	93.6525	79.3742	65.3600
08-Jan-2020	72.0178	94.5776	80.3166	66.4500
07-Jan-2020	71.7764	94.4300	80.2805	66.2200
06-Jan-2020	72.0919	94.2890	80.4531	66.7400
03-Jan-2020	71.6949	93.9891	80.0507	66.3200
02-Jan-2020	71.3429	94.2535	79.9392	65.6100
01-Jan-2020	71.3717	94.6413	80.0305	65.6900
31-Dec-2019	71.2740	93.4835	79.8830	65.5900
30-Dec-2019	71.3449	93.5536	79.8830	65.3700
27-Dec-2019	71.2214	92.5532	79.1859	65.0400
26-Dec-2019	71.2699	92.5549	79.0264	65.0500
24-Dec-2019	71.1959	92.1522	78.9487	65.0700
23-Dec-2019	71.1699	92.6613	78.8814	65.0400
20-Dec-2019	71.1569	92.6164	79.1051	65.0900
19-Dec-2019	71.0813	92.9995	79.0974	64.8600
18-Dec-2019	71.0611	93.1284	79.1370	64.9300
17-Dec-2019	70.9687	94.2242	79.1008	64.7800
16-Dec-2019	70.9410	94.9645	79.0084	64.8500
13-Dec-2019	70.7178	95.2767	78.9748	64.5300
12-Dec-2019	70.7494	93.4651	78.8101	65.1500
11-Dec-2019	70.8679	93.1011	78.5816	65.1700
10-Dec-2019	70.8962	93.2739	78.4575	65.2700
09-Dec-2019	71.1620	93.7455	78.7189	65.5400
06-Dec-2019	71.3165	93.8772	79.1927	65.6100
05-Dec-2019	71.5476	93.8137	79.2924	65.7600
04-Dec-2019	71.7800	93.2719	79.5040	66.1100
03-Dec-2019	71.6006	92.6622	79.2938	65.5900
02-Dec-2019	71.7217	92.6496	79.0249	65.4100
29-Nov-2019	71.7255	92.6631	78.9750	65.5100
28-Nov-2019	71.5147	92.5867	78.7310	65.3300
27-Nov-2019	71.3627	91.6711	78.5632	65.3700
26-Nov-2019	71.5909	92.3231	78.8540	65.7000
25-Nov-2019	71.6468	92.0599	78.9982	65.8100
22-Nov-2019	71.8514	92.8291	79.5218	66.1400
21-Nov-2019	71.7996	92.8130	79.5152	66.1200
20-Nov-2019	71.6756	92.5260	79.3645	66.0500
19-Nov-2019	71.8138	93.0932	79.5625	66.1200
18-Nov-2019	71.7131	92.7011	79.3166	65.8900
15-Nov-2019	71.7109	92.3660	79.0445	66.0400
14-Nov-2019	72.0501	92.4273	79.2359	66.2800
13-Nov-2019	71.7002	92.1735	78.9744	65.7400
11-Nov-2019	71.4450	91.4191	78.7533	65.5700
08-Nov-2019	71.2494	91.2662	78.7311	65.2100
07-Nov-2019	71.0079	91.2409	78.5523	65.3000
06-Nov-2019	70.8861	91.3207	78.5116	65.0000
05-Nov-2019	70.7283	91.1113	78.7046	65.0100
04-Nov-2019	70.6821	91.4174	78.9312	65.3000
01-Nov-2019	70.8798	91.8465	79.1198	65.6500
31-Oct-2019	70.8095	91.5000	79.0338	65.1500
30-Oct-2019	70.9915	91.3594	78.8929	65.2300
29-Oct-2019	70.7303	90.9115	78.4418	64.9000
25-Oct-2019	70.9593	91.1889	78.8121	65.3000
24-Oct-2019	70.9338	91.6346	78.9810	65.3000
23-Oct-2019	70.9373	91.3275	78.9225	65.4400
22-Oct-2019	70.8731	91.9602	79.0641	65.2600
18-Oct-2019	71.1988	91.5180	79.1854	65.5800
17-Oct-2019	71.4087	91.1061	79.0571	65.6600
16-Oct-2019	71.5051	91.3506	79.0184	65.7700
15-Oct-2019	71.3186	90.4134	78.7419	65.8200
14-Oct-2019	71.0188	89.2891	78.2925	65.6100
11-Oct-2019	71.0272	88.4298	78.2421	65.7800
10-Oct-2019	71.0516	86.8592	78.0544	66.1000
09-Oct-2019	71.1121	86.7904	77.9284	66.3500
07-Oct-2019	70.9763	87.4182	77.9282	66.4100
04-Oct-2019	70.8703	87.5229	77.7844	66.3600
03-Oct-2019	71.1163	87.4195	77.8927	66.3900
01-Oct-2019	70.9109	87.0554	77.1752	65.4900
30-Sep-2019	70.6850	86.9256	77.3284	65.5500
27-Sep-2019	70.8381	87.3259	77.3203	65.7100
26-Sep-2019	70.9021	87.6766	77.6619	65.8700
25-Sep-2019	71.0395	88.5498	78.1425	66.1800
24-Sep-2019	70.8477	88.1152	77.8611	65.8800
23-Sep-2019	70.9212	88.4799	78.1835	65.8300
20-Sep-2019	70.9370	89.2142	78.4407	65.7600
19-Sep-2019	71.1382	88.6828	78.5665	65.8900
18-Sep-2019	71.3132	89.0626	78.9052	65.9000
17-Sep-2019	71.8196	89.1219	78.9613	66.3600
16-Sep-2019	71.5362	89.1393	79.1934	66.3400
13-Sep-2019	70.9387	87.6547	78.5646	65.6400
12-Sep-2019	71.3175	87.9098	78.5068	66.0200
11-Sep-2019	71.6637	88.5630	79.1569	66.4700
09-Sep-2019	71.5886	87.8292	78.9360	66.9800
06-Sep-2019	71.7323	88.5057	79.2097	67.0400
05-Sep-2019	71.8611	87.8861	79.2091	67.4700
04-Sep-2019	72.0700	87.2806	79.1050	67.8900
03-Sep-2019	72.1899	86.7193	78.9998	67.9200
30-Aug-2019	71.7586	87.4292	79.2397	67.4900
29-Aug-2019	71.9971	87.9358	79.7949	67.9800
28-Aug-2019	71.7041	88.0211	79.4959	67.7700
27-Aug-2019	71.8206	87.7485	79.7395	67.9700
26-Aug-2019	72.1814	88.5955	80.4731	68.6100
23-Aug-2019	71.7267	87.6189	79.3943	67.2600
22-Aug-2019	71.7033	86.9121	79.4272	67.4400
21-Aug-2019	71.5508	86.8913	79.3942	67.2000
20-Aug-2019	71.6483	86.7809	79.3682	67.2700
19-Aug-2019	71.3419	86.8026	79.1386	67.0500
16-Aug-2019	71.2872	86.3269	79.1468	67.1700
14-Aug-2019	71.0968	85.7442	79.4554	66.8200
13-Aug-2019	71.2365	85.8939	79.7557	67.6600
09-Aug-2019	70.5185	85.6085	78.9069	66.5800
08-Aug-2019	70.8497	86.1528	79.3913	66.7600
07-Aug-2019	70.9553	86.2263	79.5002	66.8000
06-Aug-2019	70.7226	85.9944	79.2494	66.4100
05-Aug-2019	70.3584	85.2556	78.2686	66.4200
02-Aug-2019	69.3981	84.0892	76.9366	64.8200
01-Aug-2019	69.0580	83.7457	76.3059	63.2400
31-Jul-2019	68.8569	83.7364	76.8420	63.4300
30-Jul-2019	68.7500	83.5445	76.5751	63.3100
29-Jul-2019	68.9023	85.2193	76.6552	63.4200
26-Jul-2019	69.0611	85.8494	76.9437	63.5800
25-Jul-2019	68.9904	86.0738	76.8181	63.8100
24-Jul-2019	69.0135	85.8855	76.9616	63.8300
23-Jul-2019	68.9922	85.9312	77.2055	63.8000
22-Jul-2019	69.0199	86.2956	77.4215	63.9400
19-Jul-2019	68.8249	86.2248	77.5161	63.9300
18-Jul-2019	68.8758	85.7164	77.4389	63.9900
17-Jul-2019	68.8051	85.3908	77.1434	63.6000
16-Jul-2019	68.5672	85.7657	77.1838	63.4500
15-Jul-2019	68.5836	86.1991	77.3074	63.4900
12-Jul-2019	68.5855	86.0112	77.2931	63.3000
11-Jul-2019	68.3665	85.6541	77.0436	63.3200
10-Jul-2019	68.5269	85.3009	76.7908	62.9300
09-Jul-2019	68.7301	85.8792	77.0478	63.1800
08-Jul-2019	68.6982	86.0596	77.1078	63.4200
05-Jul-2019	68.7499	86.5039	77.5178	63.7000
04-Jul-2019	68.8545	86.5721	77.6881	63.8600
03-Jul-2019	68.8776	86.6076	77.7256	64.0000
02-Jul-2019	68.9924	87.2262	77.9177	63.6600
01-Jul-2019	68.9665	87.4697	78.1285	63.6400
28-Jun-2019	68.9180	87.3476	78.3579	63.9700
27-Jun-2019	69.2216	87.7356	78.5887	64.0100
26-Jun-2019	69.3192	87.8357	78.7549	64.5500
25-Jun-2019	69.3398	88.4161	79.0525	64.8100
24-Jun-2019	69.4788	88.6827	79.1137	64.6800
21-Jun-2019	69.6343	88.3650	78.5851	64.9000
20-Jun-2019	69.5645	88.3794	78.4711	64.6900
19-Jun-2019	69.6677	87.4878	77.9925	64.3400
18-Jun-2019	69.8010	87.4602	78.4233	64.4700
17-Jun-2019	69.8362	87.8898	78.2729	64.3100
14-Jun-2019	69.5646	88.1986	78.4308	64.2300
13-Jun-2019	69.3579	88.0207	78.3740	64.0300
12-Jun-2019	69.4048	88.3282	78.7000	64.0700
11-Jun-2019	69.4222	88.0398	78.5799	63.9000
10-Jun-2019	69.4598	88.2658	78.5544	63.9400
07-Jun-2019	69.3019	88.0217	78.0691	63.9200
06-Jun-2019	69.3205	87.8744	77.8192	64.1200
04-Jun-2019	69.2918	87.8324	78.0009	64.2100
03-Jun-2019	69.4338	87.7143	77.5622	64.1300
31-May-2019	69.8058	88.0093	77.7288	64.0800
30-May-2019	69.7852	88.1666	77.7095	63.5900
29-May-2019	69.8805	88.4706	78.0095	63.9700
28-May-2019	69.6142	88.2792	77.8574	63.5900
27-May-2019	69.4327	88.4795	77.8220	63.3800
24-May-2019	69.6096	88.3021	77.9744	63.5500
23-May-2019	69.6732	87.9220	77.6526	63.1900
22-May-2019	69.7655	88.5915	77.8123	63.1700
21-May-2019	69.7291	88.6220	77.7242	63.2800
20-May-2019	69.5466	88.5426	77.5658	63.1400
17-May-2019	70.1666	89.7276	78.4336	64.0300
16-May-2019	70.2469	90.1937	78.7210	64.1800
15-May-2019	70.2087	90.6319	78.6880	64.0100
14-May-2019	70.4208	91.2137	79.1511	64.2500
13-May-2019	70.2576	91.4370	78.9227	64.0400
10-May-2019	69.9212	90.9269	78.4884	63.7200
09-May-2019	69.8685	90.9879	78.2481	63.5900
08-May-2019	69.6009	90.9002	78.0124	63.2300
07-May-2019	69.3095	90.9706	77.7010	62.5900
06-May-2019	69.3558	90.9980	77.6360	62.6200
03-May-2019	69.2679	90.2404	77.3390	62.1300
02-May-2019	69.5419	90.7870	77.8841	62.3400
30-Apr-2019	69.8368	90.3348	78.0771	62.6800
26-Apr-2019	70.1445	90.5322	78.1283	62.8000
25-Apr-2019	69.9418	90.2590	78.0527	62.4900
24-Apr-2019	69.9045	90.3460	78.3322	62.5300
23-Apr-2019	69.7474	90.5428	78.4291	62.3400
22-Apr-2019	69.7423	90.6362	78.4076	62.3200
18-Apr-2019	69.4189	90.5519	78.4341	62.0400
16-Apr-2019	69.5770	91.0860	78.6489	62.1600
15-Apr-2019	69.2293	90.6193	78.3002	61.8400
12-Apr-2019	69.3240	90.5589	78.2335	61.9900
11-Apr-2019	68.9742	90.2762	77.7942	62.0700
10-Apr-2019	69.1482	90.3799	77.9120	62.2100
09-Apr-2019	69.5397	90.9538	78.3124	62.4500
08-Apr-2019	69.5142	90.7804	78.0403	62.3800
05-Apr-2019	69.1965	90.6354	77.7317	61.9600
04-Apr-2019	68.8446	90.7675	77.3878	61.8200
03-Apr-2019	68.4896	90.0204	76.8800	61.4500
02-Apr-2019	69.1198	90.2119	77.4478	62.0900
29-Mar-2019	69.1713	90.4756	77.7024	62.5200
28-Mar-2019	69.0038	91.0280	77.6868	62.6900
27-Mar-2019	68.9030	90.8753	77.6041	62.3300
26-Mar-2019	68.8469	90.7737	77.8663	62.5500
25-Mar-2019	68.9903	90.8731	77.9735	62.7600
22-Mar-2019	68.6607	90.2778	78.1368	61.9700
20-Mar-2019	68.8604	91.2846	78.1446	61.7200
19-Mar-2019	68.5847	91.0069	77.8185	61.6600
18-Mar-2019	68.6088	91.1184	77.7827	61.5000
15-Mar-2019	69.2131	91.6437	78.3368	61.9900
14-Mar-2019	69.6657	92.2880	78.8416	62.4300
13-Mar-2019	69.6225	91.1535	78.5709	62.5500
12-Mar-2019	69.5950	91.8714	78.3366	62.5400
11-Mar-2019	69.9308	90.7916	78.5710	62.9300
08-Mar-2019	70.1010	91.7954	78.5463	63.1300
07-Mar-2019	70.0268	92.2575	79.1700	62.6600
06-Mar-2019	70.5798	92.7197	79.7660	63.1300
05-Mar-2019	70.7601	93.1179	80.1594	63.2300
01-Mar-2019	70.9696	94.0868	80.7161	63.4900
28-Feb-2019	71.1953	94.7021	80.9790	64.2400
27-Feb-2019	71.1663	94.2152	80.9668	64.3800
26-Feb-2019	71.0952	93.3594	80.7471	64.1600
25-Feb-2019	71.0420	92.8808	80.6028	64.2200
22-Feb-2019	71.2177	92.8271	80.7528	64.2900
21-Feb-2019	71.1540	92.7213	80.6203	64.2400
20-Feb-2019	71.1773	92.9272	80.7075	64.2100
18-Feb-2019	71.4705	92.2689	80.8117	64.6400
15-Feb-2019	71.2515	91.2261	80.4168	64.5500
14-Feb-2019	70.9408	91.2791	79.9966	63.8800
13-Feb-2019	70.5547	91.1327	79.9596	63.7800
12-Feb-2019	70.9353	91.2620	80.0259	64.1500
11-Feb-2019	71.1621	92.0216	80.5882	64.7100
08-Feb-2019	71.2949	92.2936	80.8304	64.9800
07-Feb-2019	71.4688	92.4478	81.2024	65.0000
06-Feb-2019	71.5731	92.6886	81.5461	65.2100
05-Feb-2019	71.7459	93.5624	82.0147	65.2900
04-Feb-2019	71.6580	93.7067	81.9997	65.2900
01-Feb-2019	71.1102	93.1681	81.3425	65.3100
31-Jan-2019	71.0333	93.2383	81.6836	65.3000
30-Jan-2019	71.2442	93.2867	81.5380	65.2000
29-Jan-2019	71.0942	93.5453	81.3180	65.0500
28-Jan-2019	71.1340	93.8224	81.1482	65.0500
25-Jan-2019	71.1051	93.2396	80.4986	64.7400
24-Jan-2019	71.2820	93.1456	81.1113	64.9700
23-Jan-2019	71.2039	92.2067	80.9394	64.9400
22-Jan-2019	71.3761	91.8963	81.0438	65.2300
21-Jan-2019	71.3782	91.8913	81.2308	65.1500
18-Jan-2019	71.1418	92.2946	81.0656	65.0400
17-Jan-2019	71.3418	91.8616	81.2583	65.5100
16-Jan-2019	71.1847	91.4619	81.1762	65.6200
15-Jan-2019	71.0298	91.6242	81.5048	65.3700
14-Jan-2019	70.8244	90.9640	81.2469	65.5000
11-Jan-2019	70.4737	89.9155	81.2083	65.0300
10-Jan-2019	70.5135	90.1656	81.4920	65.4000
09-Jan-2019	70.4418	89.7231	80.7099	64.7100
08-Jan-2019	70.0221	89.4238	80.1576	64.3700
07-Jan-2019	69.4814	88.5943	79.3890	64.2100
04-Jan-2019	69.8653	88.2599	79.5659	64.6000
03-Jan-2019	70.3627	88.2756	79.9208	65.8000
02-Jan-2019	69.6089	88.8261	79.9635	63.7500
01-Jan-2019	69.7131	88.9748	79.9330	63.5700
31-Dec-2018	69.7923	88.5488	79.7805	63.2100
28-Dec-2018	69.9786	88.6564	80.1805	63.2800
27-Dec-2018	70.3270	88.9829	80.0223	63.2500
26-Dec-2018	69.9906	88.9581	79.8196	63.3600
24-Dec-2018	70.1757	88.8710	79.8824	63.1600
21-Dec-2018	70.0368	88.7016	80.2127	62.8700
20-Dec-2018	70.2835	88.8454	80.0548	62.7900
19-Dec-2018	70.1094	88.7431	79.8153	62.3800
18-Dec-2018	71.1940	89.8829	80.7554	63.2100
17-Dec-2018	71.6730	90.1981	81.0717	63.1700
14-Dec-2018	71.7359	90.5809	81.4628	63.2000
13-Dec-2018	71.5368	90.3095	81.3407	63.0600
12-Dec-2018	72.0407	90.0393	81.5928	63.5000
11-Dec-2018	71.9274	90.4266	81.7325	63.5700
10-Dec-2018	71.3257	90.9108	81.5738	63.4300
07-Dec-2018	70.5663	90.1212	80.2245	62.5300
06-Dec-2018	71.0371	90.2953	80.5457	62.9900
05-Dec-2018	70.5171	89.4458	79.8366	62.3700
04-Dec-2018	70.3455	89.6450	80.0790	62.2100
03-Dec-2018	70.0280	89.5005	79.5887	61.6900
30-Nov-2018	69.6574	89.0848	79.3588	61.4300
29-Nov-2018	69.9159	89.7389	79.5801	61.7100
28-Nov-2018	70.6881	90.1368	79.8752	62.0800
27-Nov-2018	70.9065	90.8369	80.4207	62.4900
26-Nov-2018	70.7144	90.6478	80.2660	62.4700
22-Nov-2018	71.1787	91.0423	81.1883	62.9700
20-Nov-2018	71.3276	91.7197	81.6867	63.4000
19-Nov-2018	71.9007	92.1983	81.9419	63.7400
16-Nov-2018	71.8023	91.9247	81.4626	63.3700
15-Nov-2018	72.1600	93.9518	81.8256	63.5500
14-Nov-2018	72.1039	93.6961	81.4361	63.3100
